trial_id,K_true,noise_sd,method,K_selected,ARI,cent_rmse,cov_err,elapsed_sec
31,9,0.01,vb_elbo,9,0.93798511965535,0.0320019756595887,1.02265104510063,194.801463
31,9,0.01,vb_icl,9,0.93798511965535,0.0320019756595887,1.02265104510063,0
31,9,0.01,vb_pred,12,0.993824597261164,1.89343934568591,11.9799838107003,88.906007
32,9,0.01,kmeans_sil,10,0.990362669908884,NaN,NaN,109.652636
32,9,0.01,vb_elbo,7,0.887959486042007,0.695962057811155,21.6701199205994,152.168939
32,9,0.01,vb_icl,7,0.887959486042007,0.695962057811155,21.6701199205994,0
32,9,0.01,vb_pred,11,0.994461185361321,3.00426006750643,12.413571911856,158.702711
33,9,0.01,kmeans_sil,10,0.98928263386963,NaN,NaN,101.147878
33,9,0.01,vb_elbo,8,0.936581594773349,0.11146657400568,5.6354587439426,115.218113
33,9,0.01,vb_icl,8,0.936581594773349,0.11146657400568,5.6354587439426,0
33,9,0.01,vb_pred,12,0.999726982914631,3.58546013178397,12.1640255195089,64.377265
34,9,0.01,kmeans_sil,10,0.992381545743989,NaN,NaN,85.435717
34,9,0.01,vb_elbo,9,0.947635349386881,0.0379364715258911,1.66371888741277,97.91518
34,9,0.01,vb_icl,9,0.947635349386881,0.0379364715258911,1.66371888741277,0
34,9,0.01,vb_pred,12,1,1.61333997845937,12.2565822644315,70.415804
35,9,0.01,kmeans_sil,10,0.988959719522997,NaN,NaN,80.429763
35,9,0.01,vb_elbo,9,0.956821212664191,0.0384376704403288,1.31328808174089,130.886011
35,9,0.01,vb_icl,9,0.956821212664191,0.0384376704403288,1.31328808174089,0
35,9,0.01,vb_pred,12,1,2.15175989617058,12.2357015981134,82.465651
36,10,0.01,kmeans_sil,10,0.989005118809112,2.73492087758344,11.3315192990187,131.981816
36,10,0.01,vb_elbo,7,0.837946136868985,0.905655917217508,37.0032889331622,213.39223
36,10,0.01,vb_icl,7,0.837946136868985,0.905655917217508,37.0032889331622,0
36,10,0.01,vb_pred,10,1,2.98648752709475,10.7636188643937,119.761959
37,10,0.01,kmeans_sil,10,0.954647703248639,0.436018374545843,15.7837660949352,138.812038
37,10,0.01,vb_elbo,9,0.904577198154251,0.409189375652687,11.6188838241708,104.305481
37,10,0.01,vb_icl,9,0.904577198154251,0.409189375652687,11.6188838241708,0
37,10,0.01,vb_pred,11,1,1.31202548361204,1.21673626701027,77.278449
38,10,0.01,kmeans_sil,10,0.940898040616454,0.183761263579316,10.3652416786165,145.994912
38,10,0.01,vb_elbo,10,0.935638432738961,0.0306581283580245,1.06044483774767,107.872903
38,10,0.01,vb_icl,10,0.935638432738961,0.0306581283580245,1.06044483774767,0
38,10,0.01,vb_pred,11,1,2.7468860703767,10.7922610752195,165.064923
39,10,0.01,kmeans_sil,10,0.936697760939091,0.235675501964388,11.9831922370851,114.70031
39,10,0.01,vb_elbo,9,0.880880217548271,0.339742262642878,8.27458729844861,102.342251
39,10,0.01,vb_icl,9,0.880880217548271,0.339742262642878,8.27458729844861,0
39,10,0.01,vb_pred,11,0.946785705692185,1.38660030358957,17.5528767350325,72.860979
40,10,0.01,kmeans_sil,10,0.986815260149047,1.12022739472459,11.688129937707,119.436153
40,10,0.01,vb_elbo,9,0.94123648837481,0.158375691800394,5.43798822485902,125.989835
40,10,0.01,vb_icl,9,0.94123648837481,0.158375691800394,5.43798822485902,0
40,10,0.01,vb_pred,12,0.994069732779804,2.97151227884823,30.0468920459983,77.786486
41,3,0.02,kmeans_sil,4,0.99776333028826,NaN,NaN,14.878954
41,3,0.02,vb_elbo,3,0.902284891091638,0.0301257167557622,1.55608376517646,133.694738
41,3,0.02,vb_icl,3,0.902284891091638,0.0301257167557622,1.55608376517646,0
41,3,0.02,vb_pred,11,0.995640931576729,3.95975572338221,44.9926576923195,176.34867
42,3,0.02,kmeans_sil,5,0.99465745290932,NaN,NaN,17.966774
42,3,0.02,vb_elbo,3,0.90228169659328,0.0322653958529307,1.04476326082211,94.997684
42,3,0.02,vb_icl,3,0.90228169659328,0.0322653958529307,1.04476326082211,0
42,3,0.02,vb_pred,12,0.953455404013528,3.44507353684538,42.6617647681217,119.370938
43,3,0.02,kmeans_sil,6,0.994567889681841,NaN,NaN,14.290421
43,3,0.02,vb_elbo,3,0.923435070878759,0.0419243212797703,1.0782817826597,82.540012
43,3,0.02,vb_icl,3,0.912851112548602,0.0419243212797703,1.0782817826597,0
43,3,0.02,vb_pred,10,0.97270323839814,3.05847637833965,38.4940101013276,89.571219
44,3,0.02,kmeans_sil,10,0.993125900732688,NaN,NaN,14.856492
44,3,0.02,vb_elbo,3,0.923190783949822,0.0432953262338959,0.980252778048521,114.880796
44,3,0.02,vb_icl,3,0.923190783949822,0.0432953262338959,0.980252778048521,0
44,3,0.02,vb_pred,8,0.950303766470967,3.54599155471838,44.261144016666,141.798302
45,3,0.02,kmeans_sil,5,0.996318214892096,NaN,NaN,12.358339
45,3,0.02,vb_elbo,3,0.898866177914269,0.0380178800280644,1.83790702449516,107.590466
45,3,0.02,vb_icl,3,0.939084277619001,0.0380178800280644,1.83790702449516,0
45,3,0.02,vb_pred,12,0.694903672119001,3.03090082171533,2.01911901213197,156.212434
46,4,0.02,kmeans_sil,8,0.995017248236163,NaN,NaN,17.764321
46,4,0.02,vb_elbo,4,0.950041126031852,0.0429088050975719,2.49116699960938,126.077976
46,4,0.02,vb_icl,4,0.950041126031852,0.0429088050975719,2.49116699960938,0
46,4,0.02,vb_pred,9,0.990214681403828,2.99664552641475,30.7429368159836,167.469062
47,4,0.02,kmeans_sil,9,0.993585128982199,NaN,NaN,42.678387
47,4,0.02,vb_elbo,4,0.922604517647113,0.0274049095485908,0.707768914453768,119.520456
47,4,0.02,vb_icl,4,0.922604517647113,0.0274049095485908,0.707768914453768,0
47,4,0.02,vb_pred,9,0.998729971732795,2.32952639476202,42.3968435101286,137.7859
48,4,0.02,kmeans_sil,9,0.993733797314074,NaN,NaN,37.957736
48,4,0.02,vb_elbo,4,0.919076189990826,0.0255268237473719,0.940230204719121,160.270641
48,4,0.02,vb_icl,4,0.919076189990826,0.0255268237473719,0.940230204719121,0
48,4,0.02,vb_pred,6,0.977851103063636,2.31264519697494,0.940230204719121,103.754033
49,4,0.02,kmeans_sil,10,0.992544380185284,NaN,NaN,32.601672
49,4,0.02,vb_elbo,4,0.938150581976214,0.0255392440736201,0.85750492958378,136.811576
49,4,0.02,vb_icl,4,0.938150581976214,0.0255392440736201,0.85750492958378,0
49,4,0.02,vb_pred,10,0.998115784235504,2.32966016862751,36.8589689877496,105.159897
50,4,0.02,kmeans_sil,8,0.991908354187741,NaN,NaN,40.438718
50,4,0.02,vb_elbo,4,0.945056436474336,0.0240986511987246,0.823780722792379,113.129178
50,4,0.02,vb_icl,4,0.945056436474336,0.0240986511987246,0.823780722792379,0
50,4,0.02,vb_pred,10,1,1.55017973673993,0.823780722792379,191.904675
51,5,0.02,kmeans_sil,10,0.990430627633235,NaN,NaN,63.803986
51,5,0.02,vb_elbo,5,0.935684273620957,0.0270046813395357,0.681084275572833,95.661399
51,5,0.02,vb_icl,5,0.935684273620957,0.0270046813395357,0.681084275572832,0
51,5,0.02,vb_pred,11,0.998403682934187,2.08049391570276,0.681084275572833,219.806999
52,5,0.02,kmeans_sil,10,0.991848945893101,NaN,NaN,29.853586
52,5,0.02,vb_elbo,5,0.952208774395872,0.0405045746402127,1.26881740317908,121.058217
52,5,0.02,vb_icl,5,0.963312877530931,0.0405045746402127,1.26881740317908,0
52,5,0.02,vb_pred,12,0.836089797781806,2.97480145067774,1.67107596613397,88.888534
53,5,0.02,kmeans_sil,10,0.990978207839178,NaN,NaN,39.301291
53,5,0.02,vb_elbo,5,0.936981906856303,0.028908037130072,1.05533906631155,145.359037
53,5,0.02,vb_icl,5,0.948157172386728,0.028908037130072,1.05533906631155,0
53,5,0.02,vb_pred,8,1,1.8891363744184,20.3790579130229,160.27368
54,5,0.02,kmeans_sil,9,0.991793681317537,NaN,NaN,32.669218
54,5,0.02,vb_elbo,6,0.964797589358858,3.27526721677984,24.0767457435922,162.39392
54,5,0.02,vb_icl,6,0.964797589358858,3.27526721677984,24.0767457435922,0
54,5,0.02,vb_pred,12,1,1.85762101659101,20.8886464474704,93.126743
55,5,0.02,kmeans_sil,8,0.992846165128074,NaN,NaN,45.875961
55,5,0.02,vb_elbo,5,0.941909738395443,0.0271480622385082,0.999703961799497,118.636322
55,5,0.02,vb_icl,5,0.941909738395443,0.0271480622385082,0.999703961799497,0
55,5,0.02,vb_pred,8,1,1.81858713255382,20.5323199638686,99.136393
56,6,0.02,kmeans_sil,10,0.991058729384346,NaN,NaN,50.804528
56,6,0.02,vb_elbo,6,0.963630884961219,0.0326919345123418,1.20901533447379,152.872867
56,6,0.02,vb_icl,6,0.963630884961219,0.0326919345123418,1.20901533447379,0
56,6,0.02,vb_pred,12,1,3.238659017329,17.7042152471035,212.455036
57,6,0.02,kmeans_sil,10,0.991421061818051,NaN,NaN,67.328893
57,6,0.02,vb_elbo,6,0.920158075308522,0.0281200877714807,1.03260465571597,94.477726
57,6,0.02,vb_icl,6,0.920158075308522,0.0281200877714807,1.03260465571597,0
57,6,0.02,vb_pred,8,1,1.65862256466309,1.03260465571597,220.940727
58,6,0.02,kmeans_sil,10,0.992363302721848,NaN,NaN,42.109147
58,6,0.02,vb_elbo,5,0.882577499485779,0.622146671654973,27.4904953223821,114.878046
58,6,0.02,vb_icl,4,0.840418551987605,0.767291519918436,44.0596864055375,0
58,6,0.02,vb_pred,12,0.999851294175033,1.58787851797959,3.28480629899949,158.899042
59,6,0.02,kmeans_sil,10,0.990257596278565,NaN,NaN,79.145349
59,6,0.02,vb_elbo,6,0.930548074702286,0.0286456019066211,0.949796088481734,107.499609
59,6,0.02,vb_icl,6,0.930548074702286,0.0286456019066211,0.949796088481734,0
59,6,0.02,vb_pred,10,1,1.72496987827383,17.0793467379148,222.78473
60,6,0.02,kmeans_sil,10,0.990256132036821,NaN,NaN,80.923255
60,6,0.02,vb_elbo,6,0.963479831653533,0.0264639568392308,0.849626744435069,171.597579
60,6,0.02,vb_icl,6,0.963479831653533,0.0264639568392308,0.849626744435069,0
60,6,0.02,vb_pred,10,1,1.40738914767449,16.8249997830438,151.520385
61,7,0.02,kmeans_sil,10,0.990307427590499,NaN,NaN,77.49248
61,7,0.02,vb_elbo,7,0.936278191289385,0.028056085469473,1.19285112658765,90.609924
61,7,0.02,vb_icl,7,0.936278191289385,0.028056085469473,1.19285112658765,0
61,7,0.02,vb_pred,12,1,1.41377110212621,15.1830853849029,257.185637
62,7,0.02,kmeans_sil,10,0.990093856744165,NaN,NaN,60.073466
62,7,0.02,vb_elbo,7,0.9580475301117,0.0364906061254917,1.39021419892858,95.478648
62,7,0.02,vb_icl,7,0.9580475301117,0.0364906061254917,1.39021419892858,0
62,7,0.02,vb_pred,12,1,1.71124384926608,15.2397162009276,324.670018
63,7,0.02,kmeans_sil,10,0.988115587324375,NaN,NaN,79.851102
63,7,0.02,vb_elbo,7,0.930481225867123,0.0266045199645892,0.876119319508684,124.868218
63,7,0.02,vb_icl,7,0.930481225867123,0.0266045199645892,0.876119319508684,0
63,7,0.02,vb_pred,12,0.994866183520125,1.63645458206854,0.876119319508683,98.575157
64,7,0.02,kmeans_sil,10,0.988341369903759,NaN,NaN,67.796535
64,7,0.02,vb_elbo,7,0.957439920015478,0.0313163561470683,1.18067900095333,101.983839
64,7,0.02,vb_icl,7,0.957439920015478,0.0313163561470683,1.18067900095333,0
64,7,0.02,vb_pred,12,1,1.37201104519653,1.18067900095333,245.334477
65,7,0.02,kmeans_sil,10,0.989437068406706,NaN,NaN,80.095152
65,7,0.02,vb_elbo,7,0.957050663162599,0.0324082858224655,1.06046829244019,159.313005
65,7,0.02,vb_icl,7,0.942479676186126,0.0324082858224655,1.06046829244019,0
65,7,0.02,vb_pred,12,0.945636396065929,0.0324082858224655,1.06046829244019,113.020189
66,8,0.02,kmeans_sil,10,0.987658610545889,NaN,NaN,89.536645
66,8,0.02,vb_elbo,8,0.942953911813879,0.0298577451813555,1.10456593860723,131.780191
66,8,0.02,vb_icl,8,0.942953911813879,0.0298577451813555,1.10456593860723,0
66,8,0.02,vb_pred,12,0.996789352992569,2.00047323252847,30.2095182803724,167.432612
67,8,0.02,kmeans_sil,10,0.987993608908635,NaN,NaN,79.97928
67,8,0.02,vb_elbo,8,0.933862138990924,0.0312384757750116,1.12705311155128,91.053445
67,8,0.02,vb_icl,8,0.933862138990924,0.0312384757750116,1.12705311155128,0
67,8,0.02,vb_pred,12,1,1.26638927111453,1.12705311155128,123.780449
68,8,0.02,kmeans_sil,10,0.987344929685614,NaN,NaN,60.112281
68,8,0.02,vb_elbo,8,0.990883491421803,0.459412090423969,10.5110446885798,110.990016
68,8,0.02,vb_icl,7,0.924606916603607,0.0696781753316854,3.54755978625866,0
68,8,0.02,vb_pred,12,0.976077207293177,0.426602395394246,10.0647672772178,109.432806
69,8,0.02,kmeans_sil,10,0.989983198433884,NaN,NaN,99.016212
69,8,0.02,vb_elbo,8,0.934632338942726,0.0312575300542729,1.05896236745507,84.210701
69,8,0.02,vb_icl,8,0.934632338942726,0.0312575300542729,1.05896236745507,0
69,8,0.02,vb_pred,11,1,1.46620851133631,1.05896236745507,99.056012
70,8,0.02,kmeans_sil,10,0.98753498002928,NaN,NaN,133.011919
70,8,0.02,vb_elbo,7,0.876694789595483,0.338555383532839,10.7902698332421,152.371655
70,8,0.02,vb_icl,7,0.876694789595483,0.338555383532839,10.7902698332421,0
70,8,0.02,vb_pred,11,1,1.25098420053046,0.913880450067418,113.656743
71,9,0.02,kmeans_sil,10,0.988978120890685,NaN,NaN,98.051138
71,9,0.02,vb_elbo,8,0.926541808976186,0.180181877403673,5.83656649843302,129.61594
71,9,0.02,vb_icl,8,0.926541808976186,0.180181877403673,5.83656649843302,0
71,9,0.02,vb_pred,12,1,2.82860824009782,11.8453337131666,168.238568
72,9,0.02,kmeans_sil,10,0.990526438872512,NaN,NaN,71.49157
72,9,0.02,vb_elbo,9,0.932524686966392,0.035233534490325,1.2985393365267,161.585042
72,9,0.02,vb_icl,9,0.932524686966392,0.035233534490325,1.2985393365267,0
72,9,0.02,vb_pred,11,0.843612801091675,0.779329246427517,14.1694709082161,149.860459
73,9,0.02,kmeans_sil,10,0.990109044362419,NaN,NaN,69.383177
73,9,0.02,vb_elbo,9,0.948351608280789,0.0495078300829815,1.76525704949225,95.142201
73,9,0.02,vb_icl,9,0.948351608280789,0.0495078300829815,1.76525704949225,0
73,9,0.02,vb_pred,10,0.987611904831663,2.48440901561567,29.8635438788621,92.635265
74,9,0.02,kmeans_sil,10,0.991749922055671,NaN,NaN,152.031458
74,9,0.02,vb_elbo,9,0.957672205553018,0.0252559726083924,0.937789649873081,168.682225
74,9,0.02,vb_icl,9,0.957672205553018,0.0252559726083924,0.937789649873081,0
74,9,0.02,vb_pred,10,0.951716301348922,0.0252559726083924,0.937789649873081,201.453084
75,9,0.02,kmeans_sil,10,0.988328643748953,NaN,NaN,111.661905
75,9,0.02,vb_elbo,7,0.922331266505819,0.997360703436891,20.5737551341851,101.805394
75,9,0.02,vb_icl,7,0.922331266505819,0.997360703436891,20.5737551341851,0
75,9,0.02,vb_pred,11,1,1.38590219769512,11.5782215012195,114.987143
76,10,0.02,kmeans_sil,10,0.988871132890706,1.24888199592585,11.2562304897346,118.830354
76,10,0.02,vb_elbo,10,0.971043879087852,0.247426967671096,6.23502398787169,105.60491
76,10,0.02,vb_icl,9,0.934580310132629,0.0820952700885089,3.62492732234186,0
76,10,0.02,vb_pred,11,0.994917360979357,1.38931347865531,12.6698082400971,192.150733
77,10,0.02,kmeans_sil,10,0.938850734234036,0.204853250003049,12.1424226667469,178.503171
77,10,0.02,vb_elbo,10,0.936295919911471,0.028982228814994,0.896616227786916,124.063114
77,10,0.02,vb_icl,10,0.936295919911471,0.028982228814994,0.896616227786916,0
77,10,0.02,vb_pred,12,1,1.39554911034754,10.3437867494893,140.33746
78,10,0.02,kmeans_sil,10,0.959713387807291,0.480755733562541,13.552824054048,171.906229
78,10,0.02,vb_elbo,7,0.803577441269283,0.868246811251634,36.709865005577,168.614591
78,10,0.02,vb_icl,7,0.803577441269283,0.868246811251634,36.709865005577,0
78,10,0.02,vb_pred,12,1,1.62947191063864,10.8093712821684,160.689114
79,10,0.02,kmeans_sil,10,0.97558970701952,1.0180926633352,15.2277580681335,108.555216
79,10,0.02,vb_elbo,9,0.941291671517473,0.368243984260325,12.6072632124424,99.176359
79,10,0.02,vb_icl,9,0.941291671517473,0.368243984260325,12.6072632124424,0
79,10,0.02,vb_pred,11,0.990464239016287,2.50486235476253,21.104941160136,108.771517
80,10,0.02,kmeans_sil,10,0.891583155902951,1.48807889342633,20.9009349176823,171.16355
80,10,0.02,vb_elbo,10,0.947070341491781,0.0253630258423324,0.839788007489579,128.66593
80,10,0.02,vb_icl,10,0.947070341491781,0.0253630258423324,0.839788007489579,0
80,10,0.02,vb_pred,12,1,2.13211569810518,10.3981377328728,133.316802
81,3,0.05,kmeans_sil,6,0.995416419311354,NaN,NaN,29.062815
81,3,0.05,vb_elbo,3,0.935102690117093,0.0280447859323338,0.883853415656848,134.913774
81,3,0.05,vb_icl,3,0.935102690117093,0.0280447859323338,0.883853415656848,0
81,3,0.05,vb_pred,8,0.99887174185366,2.90783107059486,0.883853415656848,173.946708
82,3,0.05,kmeans_sil,10,0.988062765370158,NaN,NaN,29.470506
82,3,0.05,vb_elbo,3,0.914952657339531,0.0253559935234886,0.701187925013263,89.277485
82,3,0.05,vb_icl,3,0.914952657339531,0.0253559935234886,0.701187925013263,0
82,3,0.05,vb_pred,10,0.964183902090722,2.52080292415956,0.701187925013263,86.552025
83,3,0.05,kmeans_sil,6,0.994603007871683,NaN,NaN,17.433299
83,3,0.05,vb_elbo,3,0.953591380993514,0.031795970594477,1.49879959185896,88.646213
83,3,0.05,vb_icl,3,0.944789024084892,0.0317959705944771,1.49879959185896,0
83,3,0.05,vb_pred,10,0.949029790631366,2.65662059438656,1.49879959185896,127.574887
84,3,0.05,kmeans_sil,7,0.995065529525773,NaN,NaN,11.413879
84,3,0.05,vb_elbo,3,0.947543626848149,0.0351928214717511,0.903520062224368,70.695385
84,3,0.05,vb_icl,3,0.947543626848149,0.0351928214717511,0.903520062224368,0
84,3,0.05,vb_pred,8,0.977405630853457,2.97335135497558,0.903520062224368,67.800822
85,3,0.05,kmeans_sil,4,0.998136332194544,NaN,NaN,8.621868
85,3,0.05,vb_elbo,3,0.937798815208228,0.0338368268884379,1.58310422918585,78.327357
85,3,0.05,vb_icl,3,0.937798815208228,0.0338368268884379,1.58310422918585,0
85,3,0.05,vb_pred,6,0.955191273000834,3.34078638380008,1.58310422918585,78.533573
86,4,0.05,kmeans_sil,10,0.993566216392766,NaN,NaN,38.781847
86,4,0.05,vb_elbo,4,0.926826229464783,0.0274429356507347,1.03322084316358,118.709041
86,4,0.05,vb_icl,4,0.965919618599415,0.0274429356507347,1.03322084316358,0
86,4,0.05,vb_pred,8,1,2.39206794004465,1.03322084316358,128.473352
87,4,0.05,kmeans_sil,9,0.992955409242542,NaN,NaN,42.979913
87,4,0.05,vb_elbo,4,0.935628474055608,0.0355167414041214,1.28200076014857,187.255846
87,4,0.05,vb_icl,4,0.935628474055608,0.0355167414041214,1.28200076014857,0
87,4,0.05,vb_pred,11,1,1.77086762747584,1.28200076014857,213.73975
88,4,0.05,kmeans_sil,10,0.99265313133983,NaN,NaN,24.737519
88,4,0.05,vb_elbo,4,0.940348177173105,0.0307913022144052,1.29414771538639,91.005791
88,4,0.05,vb_icl,4,0.940348177173105,0.0307913022144052,1.29414771538639,0
88,4,0.05,vb_pred,5,1,2.02027589457163,1.29414771538639,75.91459
89,4,0.05,kmeans_sil,5,0.99847500026303,NaN,NaN,21.127292
89,4,0.05,vb_elbo,4,0.937009323592177,0.0278769936244311,1.28214668433686,122.771295
89,4,0.05,vb_icl,4,0.937009323592177,0.0278769936244311,1.28214668433686,0
89,4,0.05,vb_pred,11,0.996723247861189,3.13765149778058,55.355154605631,86.805984
90,4,0.05,kmeans_sil,6,0.99205500999515,NaN,NaN,34.088136
90,4,0.05,vb_elbo,4,0.933486373857383,0.0342565156277227,1.63480780765208,161.57368
90,4,0.05,vb_icl,4,0.933486373857383,0.0342565156277227,1.63480780765208,0
90,4,0.05,vb_pred,7,0.989602996278448,4.65943576207816,31.1847109875558,125.76664
91,5,0.05,kmeans_sil,10,0.992761695827107,NaN,NaN,32.836815
91,5,0.05,vb_elbo,5,0.937411012886029,0.033006553556389,1.29827066790175,103.847855
91,5,0.05,vb_icl,5,0.937411012886029,0.033006553556389,1.29827066790175,0
91,5,0.05,vb_pred,12,1,2.03651535889212,20.6654160976509,101.911798
92,5,0.05,kmeans_sil,10,0.990821669805723,NaN,NaN,36.025916
92,5,0.05,vb_elbo,5,0.928868580523541,0.0290089942298328,1.0320766228716,102.885712
92,5,0.05,vb_icl,5,0.928868580523541,0.0290089942298328,1.0320766228716,0
92,5,0.05,vb_pred,10,0.996492486925665,3.84646489112379,55.1459763861791,115.736166
93,5,0.05,kmeans_sil,10,0.991126718388104,NaN,NaN,33.119514
93,5,0.05,vb_elbo,5,0.950857376576327,0.0306091852234438,1.21469402698307,83.203055
93,5,0.05,vb_icl,5,0.950857376576327,0.0306091852234438,1.21469402698307,0
93,5,0.05,vb_pred,9,0.99820214327302,2.34874069880894,49.6352791062028,90.418391
94,5,0.05,kmeans_sil,10,0.990954851494875,NaN,NaN,52.984689
94,5,0.05,vb_elbo,5,0.953177969575692,0.0295527764938894,0.928060122707746,163.02736
94,5,0.05,vb_icl,5,0.953177969575692,0.0295527764938894,0.928060122707746,0
